,h3_index,n0,n1,n2,n3,n4,n5,waterbody_dist,waterway_dist,road_dist,hydro,index,theo_turbines,theo_pv,index_right_renamed,country,Vientiane road construction costs,Vientiane trucking transport and conversion costs,Vientiane trucking state,Vientiane pipeline transport and conversion costs,Vientiane trucking solar capacity,Vientiane trucking wind capacity,Vientiane trucking hydro capacity,Vientiane trucking electrolyzer capacity,Vientiane trucking battery capacity,Vientiane trucking H2 storage capacity,Vientiane trucking production cost,Ocean water costs,Freshwater costs,Lowest water cost,Vientiane trucking total cost,geometry,Vientiane trucking battery costs,Vientiane LCOH - trucking battery costs portion,Vientiane trucking electrolyzer costs,Vientiane LCOH - trucking electrolyzer portion,Vientiane trucking H2 storage costs,Vientiane LCOH - trucking H2 storage portion,Vientiane trucking wind costs,Vientiane LCOH - trucking wind portion,Vientiane trucking solar costs,Vientiane LCOH - trucking solar portion,Vientiane trucking hydro costs,Vientiane LCOH - trucking hydro portion
0,856496cbfffffff,803,169,232,86,487,551,0.0,0.0,0.0,,0,221.0,1776.0,92,Laos,0.0,0.4304885672551819,NH3,1.4817324232827231,342.513802780494,0.0,0.0,119.37915569858995,113.4259641862577,864.3680668184016,9.716161402460429,0.009849,0.005691,0.005691,10.152340969715612,"POLYGON ((102.06741733030199 20.63736946764464, 102.04325700577044 20.72869572830948, 101.94593225775151 20.756506635415693, 101.8727970119773 20.692969356149895, 101.89701931115728 20.601620761543295, 101.99431498050033 20.573831723836864, 102.06741733030199 20.63736946764464))",2664594.238556409,0.4674726734309489,13671675.063169202,2.3985394847665265,2321648.7518692017,0.4073067985735441,0.0,0.0,36691166.99166129,6.437046840642331,0.0,0.0
1,856494d3fffffff,834,102,908,506,799,29,0.0,0.0,0.0,,1,628.0,3854.0,92,Laos,0.0,0.3730552768556671,NH3,0.9690845950749324,375.46433626702446,0.0,0.0,127.86633792163082,95.32966588073404,1526.0346999139265,10.74376219480714,0.009849,0.005691,0.005691,11.122508471662806,"POLYGON ((101.79825574117909 19.272673280236287, 101.77410083385425 19.36472356257584, 101.67709809477618 19.3924181597974, 101.60428003870558 19.328039561140933, 101.62849578373854 19.23596864553454, 101.7254688462832 19.20829690579022, 101.79825574117909 19.272673280236287))",2239477.356808636,0.3928907643523923,14643653.771481438,2.569062065172182,4098851.7419496523,0.7190967968332723,0.0,0.0,40220932.848698646,7.056304008543622,0.0,0.0
2,85406597fffffff,899,140,927,287,590,696,0.0,0.0,0.0,,2,116.0,974.0,92,Laos,0.0,0.44563707304052924,NH3,1.6672318847479857,375.4643362670245,0.0,0.0,127.86633792163107,95.32966588073295,1526.0346999139292,10.743762194807143,0.009849,0.005691,0.005691,11.195090267847673,"POLYGON ((102.04388344404138 21.06568011964546, 102.01968009173395 21.156760483542005, 101.92220835033176 21.184547900468573, 101.84896929778611 21.121233704294497, 101.87323474737973 21.030130948422023, 101.97067725181772 21.002364724127826, 102.04388344404138 21.06568011964546))",2239477.35680861,0.3928907643523877,14643653.771481467,2.5690620651721874,4098851.7419496602,0.7190967968332738,0.0,0.0,40220932.84869865,7.0563040085436235,0.0,0.0
3,8565924ffffffff,353,380,567,768,544,367,11.131949,0.0,0.0,,3,628.0,3574.0,92,Laos,0.0,0.517080822847787,NH3,2.1607977535258973,353.52618798072785,0.0,0.0,116.16136394486432,120.85313886307985,1667.4593200507375,10.267843295550298,0.009849,0.005691,0.005691,10.790615118398085,"POLYGON ((106.6847727581285 15.915592842785719, 106.66284507919748 16.00842306346487, 106.56948686934024 16.03785515105577, 106.49807003490524 15.974412026833557, 106.52006624119439 15.881542585963507, 106.61341082267288 15.852155443986424, 106.6847727581285 15.915592842785719))",2839072.8686883454,0.498082959419008,13303163.466480117,2.333888327452652,4478711.092877277,0.7857387882240837,0.0,0.0,37870848.689386114,6.644008541997564,0.0,0.0
4,85414ab7fffffff,403,721,161,785,595,90,11.131949,0.0,0.0,,4,0.0,0.0,92,Laos,0.0,0.42869254180484384,NH3,1.4597393793128104,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((103.61921041752625 20.522663101326334, 103.5956664792442 20.613994159206147, 103.49909399483998 20.642590446096033, 103.42608957844 20.5798284197638, 103.44969868856808 20.48846885140747, 103.54624713344003 20.459899766276216, 103.61921041752625 20.522663101326334))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,85414837fffffff,363,847,646,510,712,860,11.131949,0.0,0.0,,5,182.0,2115.0,92,Laos,0.0,0.3847129911208147,NH3,1.1118379298752865,323.0566463055636,0.0,0.0,108.09666236347371,117.89541207793076,2554.9016755182975,9.938972283545224,0.009849,0.005691,0.005691,10.32937627466604,"POLYGON ((103.08314998199243 19.835062572664935, 103.05944617820747 19.92678695181878, 102.96282885677262 19.955108696539117, 102.88994109434535 19.891679530997624, 102.91370869803562 19.79992902025987, 103.01030035690275 19.771633752377095, 103.08314998199243 19.835062572664935))",2769590.173015681,0.4858930128097686,12379568.565368738,2.1718541342752173,6862336.212799698,1.2039186338245085,0.0,0.0,34606854.55925962,6.0713779928525655,0.0,0.0
6,85649403fffffff,229,600,57,525,0,0,11.131949,0.0,0.0,,6,0.0,0.0,91,Other,0.0,0.39017970457820106,NH3,1.1787800043412007,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((101.2157697929435 19.43820219160079, 101.1913848087409 19.530175180697757, 101.09410591379758 19.5575814991371, 101.02124366121846 19.49299421899828, 101.04568824117904 19.401002898301943, 101.14293558028396 19.37361713247052, 101.2157697929435 19.43820219160079))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,85649403fffffff,229,600,57,525,0,0,11.131949,0.0,0.0,,6,0.0,0.0,92,Laos,0.0,0.39017970457820106,NH3,1.1787800043412007,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((101.2157697929435 19.43820219160079, 101.1913848087409 19.530175180697757, 101.09410591379758 19.5575814991371, 101.02124366121846 19.49299421899828, 101.04568824117904 19.401002898301943, 101.14293558028396 19.37361713247052, 101.2157697929435 19.43820219160079))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8564b39bfffffff,844,309,652,15,158,0,11.131949,0.0,0.0,,7,92.0,836.0,92,Laos,0.0,0.3511823150919535,NH3,0.8918870947700669,346.9552179924972,0.0,0.0,119.88073059360599,104.99919835939353,1470.6702978258043,10.060885712815514,0.009849,0.005691,0.005691,10.417759027907469,"POLYGON ((101.24118134556713 17.97821079710538, 101.2169200082441 18.070861548922355, 101.12010660332652 18.098294146004122, 101.0475858162357 18.03305327530601, 101.07190625038167 17.94038496887214, 101.1686884755571 17.91297503145316, 101.24118134556713 17.97821079710538))",2466633.2881424935,0.432742682130262,13729116.992159016,2.4086170161682485,3950145.7682560654,0.693008029518608,0.0,0.0,37166945.50306729,6.5205167549240866,0.0,0.0
9,85416a67fffffff,159,457,800,683,225,788,0.0,0.0,0.0,,8,0.0,0.0,92,Laos,0.0,0.3939663280333731,NH3,1.2251487103812106,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((104.89960852263748 18.61048260282761, 104.87673160381827 18.702637000705355, 104.78144830517138 18.73173099005392, 104.70906162632127 18.66863606537924, 104.73200531103377 18.576448573633677, 104.8272689896812 18.547389050302414, 104.89960852263748 18.61048260282761))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
